date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:24:08	118994/118994	---M--	200	added ('OK')	image/png	etag:%225a1d48-1d0d2-62d5439e3d800%22	https://templemitra.com/files/assets/images/partnertemplemitra/just.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/just.png	(from https://templemitra.com/)
00:24:11	4384/4384	---M--	200	added ('OK')	image/png	etag:%225a1d35-1120-62d689df21280%22	https://templemitra.com/files/assets/images/partnertemplemitra/str1.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/str1.png	(from https://templemitra.com/)
00:24:12	87249/87249	---M--	200	added ('OK')	image/png	etag:%225a1d44-154d1-62d543ee59500%22	https://templemitra.com/files/assets/images/partnertemplemitra/fern.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/fern.png	(from https://templemitra.com/)
00:24:12	6912/6912	---M--	200	added ('OK')	image/png	etag:%225a1d2e-1b00-62d68a5562980%22	https://templemitra.com/files/assets/images/partnertemplemitra/ramjo1.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/ramjo1.png	(from https://templemitra.com/)
00:24:13	11174/11174	---M--	200	added ('OK')	text/html	etag:%225a1d36-2ba6-62d688a653080%22	https://templemitra.com/files/assets/images/partnertemplemitra/sumit.avif	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/sumit.html	(from https://templemitra.com/)
00:24:14	10227/10227	---M--	200	added ('OK')	image/jpeg	etag:%225a1d3c-27f3-62d6896cb0480%22	https://templemitra.com/files/assets/images/partnertemplemitra/udan1.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/udan1.jpg	(from https://templemitra.com/)
00:24:15	7963/7963	---M--	200	added ('OK')	image/png	etag:%225a1d3f-1f1b-62d543b520e00%22	https://templemitra.com/files/assets/images/partnertemplemitra/vits.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/vits.png	(from https://templemitra.com/)
00:24:16	13643/13643	---M--	200	added ('OK')	image/png	etag:%225a1d45-354b-62d58bed0f080%22	https://templemitra.com/files/assets/images/partnertemplemitra/gountika.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/gountika.png	(from https://templemitra.com/)
00:24:17	10611/10611	---M--	200	added ('OK')	text/html	etag:%225a1d33-2973-62d68ba8e4a80%22	https://templemitra.com/files/assets/images/partnertemplemitra/sar1.avif	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/sar1.html	(from https://templemitra.com/)
00:24:18	14132/14132	---M--	200	added ('OK')	text/html	etag:%225a1d4a-3734-62d1cf715d000%22	https://templemitra.com/files/assets/images/partnertemplemitra/lemon.jfif	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/lemon.html	(from https://templemitra.com/)
00:24:19	23321/23321	---M--	200	added ('OK')	image/png	etag:%225a1d40-5b19-62d68d3d40480%22	https://templemitra.com/files/assets/images/partnertemplemitra/daw.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/daw.png	(from https://templemitra.com/)
00:24:20	23585/23585	---M--	200	added ('OK')	image/png	etag:%225a1d39-5c21-62d68e4fe8c80%22	https://templemitra.com/files/assets/images/partnertemplemitra/treeb.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/treeb.png	(from https://templemitra.com/)
00:24:21	2413/2413	---M--	200	added ('OK')	text/html	etag:%225a1d31-96d-62d68f2f11b00%22	https://templemitra.com/files/assets/images/partnertemplemitra/ruf1.jfif	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/ruf1.html	(from https://templemitra.com/)
00:24:22	24363/24363	---M--	200	added ('OK')	image/png	etag:%225a1d46-5f2b-62d6924a6ef80%22	https://templemitra.com/files/assets/images/partnertemplemitra/him.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/him.png	(from https://templemitra.com/)
00:24:23	5222/5222	---M--	200	added ('OK')	text/html	etag:%225a1d43-1466-62d690ccf6b80%22	https://templemitra.com/files/assets/images/partnertemplemitra/delight1.jfif	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/delight1.html	(from https://templemitra.com/)
00:24:24	27392/27392	---M--	200	added ('OK')	image/png	etag:%22240035-6b00-62d5fa6902592%22	https://templemitra.com/files/assets/images/partnertemplemitra/makruzz.png	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/partnertemplemitra/makruzz.png	(from https://templemitra.com/)
00:24:26	81175/81175	---M--	200	added ('OK')	image/jpeg	etag:%22403b69-13d17-5bcc7fff03780%22	https://templemitra.com/files/assets/images/package-by-theme/86973-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/86973-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:29	44783/44783	---M--	200	added ('OK')	image/jpeg	etag:%22403b74-aeef-5bcc7f3e5f100%22	https://templemitra.com/files/assets/images/package-by-theme/52379-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/52379-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:31	75133/75133	---M--	200	added ('OK')	image/jpeg	etag:%22403b6e-1257d-5bcc7f5542700%22	https://templemitra.com/files/assets/images/package-by-theme/21492-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/21492-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:32	65023/65023	---M--	200	added ('OK')	image/jpeg	etag:%22403b6a-fdff-5bcc784cb8f00%22	https://templemitra.com/files/assets/images/package-by-theme/92923-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/92923-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:32	265093/265093	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:31%20GMT	https://templemitra.com/temple-tour-packages/ramayana-tour-packages/ramayana-trail-via-lucknow-11-nights-12-days	/Users/sherlock/Documents/webcopy/templemitra.com/temple-tour-packages/ramayana-tour-packages/ramayana-trail-via-lucknow-11-nights-12-days.html	(from https://templemitra.com/)
00:24:33	261392/261392	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:33%20GMT	https://templemitra.com/temple-tour-packages/buddhist-tour-package/buddhist-trail-india-package	/Users/sherlock/Documents/webcopy/templemitra.com/temple-tour-packages/buddhist-tour-package/buddhist-trail-india-package.html	(from https://templemitra.com/)
00:24:35	631953/631953	---M--	200	added ('OK')	image/jpeg	etag:%22403a93-9a491-59ef6305b8180%22	https://templemitra.com/files/assets/images/trip/ramayana.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/trip/ramayana.jpg	(from https://templemitra.com/)
00:24:35	539130/539130	---M--	200	added ('OK')	image/jpeg	etag:%22403a94-839fa-5b34277c27780%22	https://templemitra.com/files/assets/images/trip/gautam-buddh.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/trip/gautam-buddh.jpg	(from https://templemitra.com/)
00:24:35	4361/4361	---M-Z	200	added ('OK')	text/css	etag:%22400078-1109-62f6b3f953ac8-gzip%22	https://templemitra.com/files/assets/css/chardhambanner.css	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/css/chardhambanner.css	(from https://templemitra.com/)
00:24:37	462575/462575	---M--	200	added ('OK')	image/webp	etag:%22240087-70eef-62f474d52d54b%22	https://templemitra.com/files/assets/images/trip/chardham%20(1).webp	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/trip/chardham%20(1).webp	(from https://templemitra.com/)
00:24:37	196620/196620	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:37%20GMT	https://templemitra.com/romance	/Users/sherlock/Documents/webcopy/templemitra.com/romance.html	(from https://templemitra.com/)
00:24:39	50955/50955	---M--	200	added ('OK')	image/jpeg	etag:%22403b71-c70b-5bcc824891d00%22	https://templemitra.com/files/assets/images/package-by-theme/84984-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/84984-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:40	182354/182354	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:39%20GMT	https://templemitra.com/desert	/Users/sherlock/Documents/webcopy/templemitra.com/desert.html	(from https://templemitra.com/)
00:24:41	70171/70171	---M--	200	added ('OK')	image/jpeg	etag:%22403b6c-1121b-5bcc8201ff680%22	https://templemitra.com/files/assets/images/package-by-theme/34180-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/34180-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:41	202925/202925	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:41%20GMT	https://templemitra.com/hill-station	/Users/sherlock/Documents/webcopy/templemitra.com/hill-station.html	(from https://templemitra.com/)
00:24:43	81253/81253	---M--	200	added ('OK')	image/jpeg	etag:%22403b6f-13d65-5bcc81bd55480%22	https://templemitra.com/files/assets/images/package-by-theme/83816-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/83816-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:44	206050/206050	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:43%20GMT	https://templemitra.com/heritage	/Users/sherlock/Documents/webcopy/templemitra.com/heritage.html	(from https://templemitra.com/)
00:24:44	84965/84965	---M--	200	added ('OK')	image/jpeg	etag:%22403b77-14be5-5bcc813030780%22	https://templemitra.com/files/assets/images/package-by-theme/21003-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/21003-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:46	196758/196758	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:45%20GMT	https://templemitra.com/beach	/Users/sherlock/Documents/webcopy/templemitra.com/beach.html	(from https://templemitra.com/)
00:24:47	86736/86736	---M--	200	added ('OK')	image/jpeg	etag:%22403b68-152d0-5bcc810269b80%22	https://templemitra.com/files/assets/images/package-by-theme/58417-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/58417-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:48	217371/217371	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:47%20GMT	https://templemitra.com/pilgrimage	/Users/sherlock/Documents/webcopy/templemitra.com/pilgrimage.html	(from https://templemitra.com/)
00:24:49	74005/74005	---M--	200	added ('OK')	image/jpeg	etag:%22403b6d-12115-5bbd8ac346c00%22	https://templemitra.com/files/assets/images/package-by-theme/14250-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/14250-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:50	65717/65717	---M--	200	added ('OK')	image/jpeg	etag:%22403b70-100b5-5bbd8ac52f080%22	https://templemitra.com/files/assets/images/package-by-theme/65364-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/65364-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:51	67353/67353	---M--	200	added ('OK')	image/jpeg	etag:%22403b73-10719-5bbd8ac52f080%22	https://templemitra.com/files/assets/images/package-by-theme/87928-create-package-by-theme.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/package-by-theme/87928-create-package-by-theme.jpg	(from https://templemitra.com/)
00:24:52	78123/78123	---M--	200	added ('OK')	image/jpeg	etag:%22403753-1312b-61f01d083f080%22	https://templemitra.com/files/assets/images/product/10612-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/10612-templemitra-blogs.jpg	(from https://templemitra.com/)
00:24:53	212562/212562	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:52%20GMT	https://templemitra.com/blogs/view/pilgrimage/amarnath-yatra-by-helicopter-package-description	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/amarnath-yatra-by-helicopter-package-description.html	(from https://templemitra.com/)
00:24:54	108807/108807	---M--	200	added ('OK')	image/jpeg	etag:%22403634-1a907-61298f8fe2c80%22	https://templemitra.com/files/assets/images/product/14095-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/14095-templemitra-blogs.jpg	(from https://templemitra.com/)
00:24:55	214847/214847	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:54%20GMT	https://templemitra.com/blogs/view/holiday/exploring-the-enchanting-trifecta-mysore-ooty-and-coorg	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/exploring-the-enchanting-trifecta-mysore-ooty-and-coorg.html	(from https://templemitra.com/)
00:24:56	112377/112377	---M--	200	added ('OK')	image/jpeg	etag:%224039bd-1b6f9-5f3f0b4687b00%22	https://templemitra.com/files/assets/images/product/32836-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/32836-templemitra-blogs.jpg	(from https://templemitra.com/)
00:24:56	218365/218365	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:56%20GMT	https://templemitra.com/blogs/view/pilgrimage/chardham-yatra-2023-registration-process	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/chardham-yatra-2023-registration-process.html	(from https://templemitra.com/)
00:24:58	124591/124591	---M--	200	added ('OK')	image/jpeg	etag:%22403725-1e6af-5f1586d605880%22	https://templemitra.com/files/assets/images/product/64170-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/64170-templemitra-blogs.jpg	(from https://templemitra.com/)
00:24:59	214279/214279	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:24:58%20GMT	https://templemitra.com/blogs/view/holiday/rajasthan-holiday-tour	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/rajasthan-holiday-tour.html	(from https://templemitra.com/)
00:25:00	114106/114106	---M--	200	added ('OK')	image/jpeg	etag:%2240384f-1bdba-5f0e1ed792280%22	https://templemitra.com/files/assets/images/product/36427-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/36427-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:01	213704/213704	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:00%20GMT	https://templemitra.com/blogs/view/holiday/ooty-mysore-package-from-bangalore	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/ooty-mysore-package-from-bangalore.html	(from https://templemitra.com/)
00:25:02	133583/133583	---M--	200	added ('OK')	image/jpeg	etag:%224037ca-209cf-5f08f102e1b80%22	https://templemitra.com/files/assets/images/product/82689-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/82689-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:03	215555/215555	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:02%20GMT	https://templemitra.com/blogs/view/pilgrimage/omkareshwar-ujjain-tour	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/omkareshwar-ujjain-tour.html	(from https://templemitra.com/)
00:25:04	104519/104519	---M--	200	added ('OK')	image/jpeg	etag:%22403771-19847-5f066dc01f700%22	https://templemitra.com/files/assets/images/product/12957-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/12957-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:04	213447/213447	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:04%20GMT	https://templemitra.com/blogs/view/holiday/rajasthan-tour-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/rajasthan-tour-packages.html	(from https://templemitra.com/)
00:25:06	88467/88467	---M--	200	added ('OK')	image/jpeg	etag:%22403831-15993-5f04295208f00%22	https://templemitra.com/files/assets/images/product/55419-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/55419-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:07	213952/213952	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:06%20GMT	https://templemitra.com/blogs/view/holiday/ooty-tour-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/ooty-tour-packages.html	(from https://templemitra.com/)
00:25:08	102908/102908	---M--	200	added ('OK')	image/jpeg	etag:%22403656-191fc-5ed43a090f700%22	https://templemitra.com/files/assets/images/product/66791-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/66791-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:09	213273/213273	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:08%20GMT	https://templemitra.com/blogs/view/pilgrimage/panch-dwarka-package-from-ahmedabad	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/panch-dwarka-package-from-ahmedabad.html	(from https://templemitra.com/)
00:25:10	100812/100812	---M--	200	added ('OK')	image/jpeg	etag:%2240373a-189cc-5eabf5fa73500%22	https://templemitra.com/files/assets/images/product/84726-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/84726-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:11	213693/213693	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:10%20GMT	https://templemitra.com/blogs/view/honeymoon/north-east-honeymoon-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/honeymoon/north-east-honeymoon-packages.html	(from https://templemitra.com/)
00:25:12	79935/79935	---M--	200	added ('OK')	image/jpeg	etag:%22403662-1383f-5ea333fca2f80%22	https://templemitra.com/files/assets/images/product/74545-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/74545-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:13	213003/213003	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:12%20GMT	https://templemitra.com/blogs/view/holiday/andaman-tour-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/andaman-tour-packages.html	(from https://templemitra.com/)
00:25:14	108644/108644	---M--	200	added ('OK')	image/jpeg	etag:%22403939-1a864-5e9e247cc3800%22	https://templemitra.com/files/assets/images/product/51714-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/51714-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:14	213068/213068	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:14%20GMT	https://templemitra.com/blogs/view/holiday/varanasi-tour-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/varanasi-tour-packages.html	(from https://templemitra.com/)
00:25:16	66893/66893	---M--	200	added ('OK')	image/jpeg	etag:%22403765-1054d-5e9a6cd8d8480%22	https://templemitra.com/files/assets/images/product/92247-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/92247-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:17	213650/213650	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:16%20GMT	https://templemitra.com/blogs/view/honeymoon/leh-ladakh-honeymoon-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/honeymoon/leh-ladakh-honeymoon-packages.html	(from https://templemitra.com/)
00:25:18	103356/103356	---M--	200	added ('OK')	image/jpeg	etag:%22403964-193bc-5e955b911d980%22	https://templemitra.com/files/assets/images/product/63509-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/63509-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:19	212788/212788	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:18%20GMT	https://templemitra.com/blogs/view/pilgrimage/omkareshwar-ujjain-mandu-tour	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/omkareshwar-ujjain-mandu-tour.html	(from https://templemitra.com/)
00:25:20	74404/74404	---M--	200	added ('OK')	image/jpeg	etag:%22403847-122a4-5e91957520300%22	https://templemitra.com/files/assets/images/product/48865-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/48865-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:21	212499/212499	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:20%20GMT	https://templemitra.com/blogs/view/honeymoon/goa-honeymoon-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/honeymoon/goa-honeymoon-packages.html	(from https://templemitra.com/)
00:25:22	125442/125442	---M--	200	added ('OK')	image/jpeg	etag:%22403930-1ea02-5e88ca234fb80%22	https://templemitra.com/files/assets/images/product/24465-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/24465-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:23	212486/212486	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:22%20GMT	https://templemitra.com/blogs/view/pilgrimage/shirdi-holiday-packages	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/shirdi-holiday-packages.html	(from https://templemitra.com/)
00:25:24	107307/107307	---M--	200	added ('OK')	image/jpeg	etag:%224036bf-1a32b-5e83d0bca2700%22	https://templemitra.com/files/assets/images/product/92391-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/92391-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:24	212928/212928	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:24%20GMT	https://templemitra.com/blogs/view/pilgrimage/saurashtra-tour-packages-from-ahmedabad	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/saurashtra-tour-packages-from-ahmedabad.html	(from https://templemitra.com/)
00:25:26	101916/101916	---M--	200	added ('OK')	image/jpeg	etag:%224039c8-18e1c-5e7c33caa8380%22	https://templemitra.com/files/assets/images/product/16949-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/16949-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:27	212485/212485	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:26%20GMT	https://templemitra.com/blogs/view/pilgrimage/ujjain-omkareshwar-maheshwar-mandu-tour	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/ujjain-omkareshwar-maheshwar-mandu-tour.html	(from https://templemitra.com/)
00:25:28	94435/94435	---M--	200	added ('OK')	image/jpeg	etag:%224038b9-170e3-5e3d81f973e80%22	https://templemitra.com/files/assets/images/product/49040-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/49040-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:28	212484/212484	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:28%20GMT	https://templemitra.com/blogs/view/travel-news/kutch-rann-utsav-2022-23-special-dates-experience-kutch-experience-gujarat	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/travel-news/kutch-rann-utsav-2022-23-special-dates-experience-kutch-experience-gujarat.html	(from https://templemitra.com/)
00:25:30	101373/101373	---M--	200	added ('OK')	image/jpeg	etag:%224038a5-18bfd-5e292100ddd80%22	https://templemitra.com/files/assets/images/product/54716-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/54716-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:30	217708/217708	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:30%20GMT	https://templemitra.com/blogs/view/pilgrimage/dwarka-somnath-tour-package-from-ahmedabad	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/dwarka-somnath-tour-package-from-ahmedabad.html	(from https://templemitra.com/)
00:25:32	113841/113841	---M--	200	added ('OK')	image/jpeg	etag:%22403667-1bcb1-5e08887cbae80%22	https://templemitra.com/files/assets/images/product/54493-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/54493-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:32	217329/217329	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:32%20GMT	https://templemitra.com/blogs/view/pilgrimage/badrinath-dham-yatra-package-from-haridwar	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/badrinath-dham-yatra-package-from-haridwar.html	(from https://templemitra.com/)
00:25:34	112789/112789	---M--	200	added ('OK')	image/jpeg	etag:%224037b9-1b895-5dffde0fdc280%22	https://templemitra.com/files/assets/images/product/91517-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/91517-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:35	215249/215249	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:34%20GMT	https://templemitra.com/blogs/view/holiday/gujarat-tour-packages-from-ahmedabad	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/gujarat-tour-packages-from-ahmedabad.html	(from https://templemitra.com/)
00:25:36	86036/86036	---M--	200	added ('OK')	image/jpeg	etag:%22403895-15014-5dfd146690580%22	https://templemitra.com/files/assets/images/product/73203-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/73203-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:37	218958/218958	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:36%20GMT	https://templemitra.com/blogs/view/pilgrimage/kedarnath-dham-yatra-package-from-haridwar	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/pilgrimage/kedarnath-dham-yatra-package-from-haridwar.html	(from https://templemitra.com/)
00:25:38	86633/86633	---M--	200	added ('OK')	image/jpeg	etag:%22403937-15269-5df0bb708e100%22	https://templemitra.com/files/assets/images/product/26640-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/26640-templemitra-blogs.jpg	(from https://templemitra.com/)
00:25:39	213548/213548	---M-Z	200	added ('OK')	text/html	date:Sat,%2010%20May%202025%2007:25:38%20GMT	https://templemitra.com/blogs/view/holiday/dwarka-somnath-package-from-ahmedabad	/Users/sherlock/Documents/webcopy/templemitra.com/blogs/view/holiday/dwarka-somnath-package-from-ahmedabad.html	(from https://templemitra.com/)
00:25:40	150143/150143	---M--	200	added ('OK')	image/jpeg	etag:%22403908-24a7f-5df0a9d765c00%22	https://templemitra.com/files/assets/images/product/11789-templemitra-blogs.jpg	/Users/sherlock/Documents/webcopy/templemitra.com/files/assets/images/product/11789-templemitra-blogs.jpg	(from https://templemitra.com/)
